first_name	last_name	gender	dob	state	phone	zip	age	cost
Todd	Crisp	M	4/20/2014	CA	7406576463	23733	7	cost
Carman	Fryer	F	4/14/1978	VT	8275412439	24885	43	cost
Todd	Curler	M	4/9/1987	TX	17863157615	10648	34	cost
Asheley	Fryer	F	2/27/1988	VT	5851795118	84591	33	cost
Alex	Sourdough	F	8/12/1915	TX	1696696209	18495	105	cost
Ashleigh	Sourdough	F	3/20/2019	CA	6925727113	22785	2	cost
Ben	Doughnut	M	11/6/2016	VT	8246658206	70084	4	cost
Thomas	Crisp	M	9/30/1994	IA	17845816350	53430	26	cost
Lisa	Doughnut	F	12/8/1964	IA	8024412602	51218	56	cost
Asheley	Crisp	F	6/1/1970	IA	7403816869	38341	51	cost
Asheley	Sourdough	F	2/10/1986	TX	4895131147	5337	35	cost
Alex	Do	M	12/1/1953	IA	1771194080	98293	67	cost
Asheley	Do	F	8/2/2007	VT	12514152019	33699	13	cost
Alex	Doughnut	M	9/3/1961	CA	8741398368	89739	59	cost
John	Dough	M	1/2/1976	IA	13334794609	13271	45	cost
Thomas	Do	M	8/11/1930	TX	8587081164	9411	90	cost
John	Doughnut	M	2/16/1984	CA	1092584605	91837	37	cost
Carman	Curler	F	6/30/1938	CA	16077414010	85110	83	cost
Alex	Dough	F	10/29/1998	VT	3752421547	23766	22	cost
Alex	Crisp	M	5/23/1969	CA	5722693962	42094	52	cost
Todd	Dough	M	8/27/2011	IA	16792876319	78178	9	cost
Ashleigh	Curler	F	8/31/1993	TX	8357204974	24274	27	cost
Lisa	Doe	F	6/19/1977	TX	5432826690	43724	44	cost
Ashleigh	Dough	F	3/26/1937	CA	4256221944	55277	84	cost
Todd	Do	M	10/2/1955	TX	7891838498	1277	65	cost
John	Do	M	3/30/2028	TX	8553903465	38742	-7	cost
Lisa	Dough	F	5/1/1971	TX	5352005543	61753	50	cost
Alex	Crisp	M	12/3/2022	IA	8994152411	56241	-2	cost
Lisa	Sourdough	F	6/29/1963	VT	6596468149	60614	58	cost
Thomas	Do	M	10/25/1988	CA	7272446280	42994	32	cost
Thomas	Fryer	M	10/24/1913	CA	7566375608	33993	107	cost
Asheley	Crisp	F	7/9/1985	CA	2915513570	28652	36	cost
Alex	Curler	M	8/24/1995	IA	18944798649	77947	25	cost
Alex	Curler	M	9/23/1922	CA	17055771213	10459	98	cost
Todd	Sourdough	M	12/13/1943	CA	1693885749	43560	77	cost
Carman	Doughnut	F	8/13/2007	CA	18933772597	81935	13	cost
Carman	Do	F	7/2/1984	TX	3866795380	45848	37	cost
Alex	Do	M	11/25/2019	IA	6013643309	32530	1	cost
Ashleigh	Doughnut	F	5/20/2011	TX	7551275673	33522	10	cost
Alex	Curler	M	3/16/1922	TX	18712661550	65869	99	cost
Ashleigh	Crisp	F	7/17/1937	IA	3724071110	56693	84	cost
John	Dough	M	9/3/1935	IA	15683718476	58771	85	cost
Thomas	Curler	M	8/11/1961	VT	6018188220	33392	59	cost
Asheley	Doe	F	10/8/2019	CA	1877892062	62715	1	cost
Ashleigh	Dough	F	7/21/1953	IA	1038553496	6501	68	cost
Jim	Fryer	M	1/24/1923	TX	12697657903	57508	98	cost
Carman	Sourdough	F	10/5/1912	TX	18982221735	76730	108	cost
Carman	Crisp	F	3/5/1961	IA	6027708842	7393	60	cost
Alex	Dough	M	4/7/1975	CA	7597945753	8847	46	cost
Ashleigh	Doe	F	9/1/1960	CA	4023138940	44781	60	cost
Jim	Curler	M	12/8/1973	TX	5352534389	38158	47	cost
Ashleigh	Doughnut	F	6/2/1995	CA	3353708183	74661	26	cost
John	Doe	M	2/10/2022	CA	11912387100	36478	-1	cost
Carman	Do	F	2/14/1928	CA	4464796112	70935	93	cost
Lisa	Doe	F	12/1/2019	VT	12194308052	26072	1	cost
John	Sourdough	M	6/21/1956	VT	7551742369	89104	65	cost
Asheley	Sourdough	F	3/23/2030	IA	7386213645	96664	-9	cost
Carman	Doe	F	6/29/1952	CA	7844731728	58058	69	cost
Thomas	Fryer	M	1/31/1979	TX	6521462498	74985	42	cost
Asheley	Dough	F	1/10/1958	TX	8626604999	15940	63	cost
John	Dough	M	5/22/2004	IA	5051687849	32058	17	cost
Jim	Do	M	6/6/1945	CA	6896993166	32032	76	cost
Alex	Dough	F	9/6/1972	CA	15904436251	26786	48	cost
Lisa	Sourdough	F	10/28/1939	TX	7866597599	56993	81	cost
Alex	Dough	F	7/5/1960	IA	18707917783	43480	61	cost
Lisa	Doe	F	11/27/1913	CA	7401471803	56029	107	cost
Jim	Crisp	M	5/21/1958	TX	6421846419	78967	63	cost
Jim	Doe	M	12/14/2000	IA	16952701287	66535	20	cost
Todd	Crisp	M	9/4/1918	TX	6474176441	54822	102	cost
Ashleigh	Do	F	6/10/2003	IA	3215532834	91172	18	cost
Todd	Doughnut	M	12/6/1946	IA	4142143480	72734	74	cost
Ashleigh	Curler	F	12/20/2010	IA	4146534822	38894	10	cost
Ashleigh	Doughnut	F	2/3/1946	VT	8772458736	95485	75	cost
Ben	Crisp	M	1/3/1991	IA	12995346037	29339	30	cost
Lisa	Doe	F	11/9/1930	VT	5266172306	72411	90	cost
Ben	Curler	M	9/26/2005	TX	15863337263	70241	15	cost
Carman	Doe	F	3/25/2022	CA	1322172799	60614	-1	cost
Asheley	Dough	F	9/13/1941	IA	12451853066	93756	79	cost
Todd	Doe	M	1/26/2021	CA	17002924256	29268	0	cost
Alex	Sourdough	M	8/31/1992	TX	17598931632	83618	28	cost
Thomas	Fryer	M	6/10/1974	TX	5907121949	19959	47	cost
Alex	Crisp	M	10/25/2003	IA	1915287782	24601	17	cost
Alex	Fryer	F	6/16/1949	CA	12788132599	42113	72	cost
Thomas	Do	M	11/6/1933	TX	2081833118	67387	87	cost
Alex	Doughnut	M	6/7/1945	IA	4001435968	72767	76	cost
Ashleigh	Crisp	F	9/15/2010	IA	7846515305	41190	10	cost
Thomas	Do	M	2/9/1992	VT	4202992499	3725	29	cost
Alex	Doughnut	M	5/20/1923	IA	6983565398	1232	98	cost
Thomas	Crisp	M	10/13/1915	CA	17661862502	90951	105	cost
Ashleigh	Doe	F	1/17/1973	IA	6134218212	56441	48	cost
Asheley	Crisp	F	3/22/2010	VT	7671683381	61521	11	cost
Asheley	Sourdough	F	10/11/2006	CA	2456315780	90860	14	cost
Alex	Do	F	7/19/2022	TX	4203264220	67928	-1	cost
Ashleigh	Curler	F	2/26/2019	CA	3258924483	28303	2	cost
Ashleigh	Sourdough	F	10/3/1913	CA	1627851374	39517	107	cost
Ashleigh	Fryer	F	11/10/1947	IA	11938717083	33138	73	cost
Alex	Doe	F	7/27/1938	CA	1856878882	21134	82	cost
Alex	Sourdough	F	8/18/1970	CA	16153583137	24352	50	cost
Thomas	Doughnut	M	7/19/2018	IA	18248651894	37488	3	cost
Ben	Do	M	11/30/2015	TX	5433515453	92310	5	cost
John	Doughnut	M	7/18/1918	VT	6227767744	95725	103	cost
Carman	Crisp	F	8/11/1950	VT	15257951400	17141	70	cost
Lisa	Doughnut	F	1/22/1958	CA	7374656303	81391	63	cost
Alex	Crisp	M	4/1/2018	TX	3632173774	60442	3	cost
Todd	Crisp	M	3/22/1994	VT	12074494567	83299	27	cost
Lisa	Doe	F	12/3/1920	IA	8203602494	16823	100	cost
Carman	Sourdough	F	4/5/1968	VT	5148728309	75602	53	cost
John	Sourdough	M	4/24/1958	IA	18065652061	98028	63	cost
Todd	Sourdough	M	11/18/1929	IA	13124126760	75461	91	cost
Ben	Doughnut	M	11/19/1979	CA	7736693298	67194	41	cost
Ashleigh	Do	F	3/19/1934	TX	5396014537	64000	87	cost
John	Curler	M	11/10/1954	IA	5903146876	18263	66	cost
Ben	Sourdough	M	6/12/1999	IA	18395736911	97655	22	cost
Lisa	Sourdough	F	5/9/2014	VT	18711238764	17030	7	cost
Lisa	Dough	F	8/4/1920	IA	12426181931	34815	100	cost
Ben	Do	M	8/26/2010	VT	14064476554	62362	10	cost
Carman	Sourdough	F	6/13/1958	VT	4936483325	13197	63	cost
Alex	Crisp	F	12/8/1990	IA	7692801907	73624	30	cost
Alex	Fryer	M	6/8/1920	TX	11394005665	37420	101	cost
Alex	Doughnut	M	11/28/1914	TX	7738872276	46943	106	cost
Jim	Doe	M	8/5/1987	IA	5678066895	2959	33	cost
Alex	Doughnut	M	1/5/1964	TX	3427786053	77116	57	cost
Todd	Fryer	M	8/15/1976	TX	8948513609	78943	44	cost
Todd	Curler	M	10/3/2008	IA	14828125398	38236	12	cost
Asheley	Do	F	2/15/1982	TX	7804583211	43219	39	cost
Ben	Dough	M	12/31/1912	VT	12135237232	61615	108	cost
Asheley	Doe	F	11/5/2013	CA	5291154908	9513	7	cost
Lisa	Doughnut	F	4/25/1946	IA	1633063056	72348	75	cost
Ben	Sourdough	M	2/25/1975	CA	18644536335	11536	46	cost
Jim	Curler	M	10/4/1983	IA	5633221325	84970	37	cost
Ben	Sourdough	M	10/10/1978	IA	4478434148	71631	42	cost
Alex	Doe	F	7/11/1954	TX	8082774804	66773	67	cost
Lisa	Curler	F	7/28/1929	IA	1888476136	98327	91	cost
Alex	Doughnut	M	11/26/1993	VT	7706008917	72678	27	cost
Jim	Crisp	M	12/1/1983	TX	16021997144	34148	37	cost
John	Doughnut	M	6/9/1917	CA	11645581669	11637	104	cost
Lisa	Doughnut	F	9/6/1995	VT	5185738655	68698	25	cost
Asheley	Curler	F	7/18/2029	CA	5616872449	7243	-8	cost
Lisa	Crisp	F	2/19/2006	VT	1033157637	35031	15	cost
Todd	Do	M	12/12/1943	TX	2702888209	55541	77	cost
Carman	Doe	F	7/2/2004	IA	15306045075	26125	17	cost
Alex	Do	F	11/16/1934	IA	1241613959	13803	86	cost
John	Fryer	M	11/28/1978	CA	8977173688	75734	42	cost
Jim	Fryer	M	8/30/1976	TX	15241361606	1863	44	cost
Carman	Sourdough	F	1/16/1973	IA	12802398479	96636	48	cost
Todd	Doe	M	9/28/1949	IA	13418995459	75580	71	cost
Ben	Doughnut	M	8/21/1952	VT	1543367710	85649	68	cost
Alex	Doughnut	F	2/24/1928	TX	4461777510	54776	93	cost
Asheley	Fryer	F	4/1/1960	VT	14247336230	3419	61	cost
Lisa	Doughnut	F	6/10/1929	TX	6054342957	8750	92	cost
Todd	Sourdough	M	4/29/1914	TX	4338861238	37326	107	cost
Ashleigh	Sourdough	F	12/24/1931	VT	12185874879	68134	89	cost
Lisa	Doughnut	F	3/18/2014	VT	14526367167	64483	7	cost
Alex	Sourdough	M	11/26/1911	VT	6115622609	96732	109	cost
Jim	Fryer	M	9/24/2009	IA	7801747092	82131	11	cost
Carman	Do	F	12/5/1922	TX	2041157662	33082	98	cost
Alex	Dough	F	4/23/1978	VT	16816085922	11770	43	cost
Thomas	Do	M	4/14/1995	TX	4688435878	55372	26	cost
Todd	Curler	M	12/30/1970	CA	5645974829	55547	50	cost
Ben	Sourdough	M	2/17/1952	VT	2286212312	11879	69	cost
Carman	Fryer	F	4/30/1997	IA	1408785812	54133	24	cost
Thomas	Dough	M	6/16/1951	IA	15522006670	86559	70	cost
Alex	Fryer	F	5/3/1980	CA	2127535999	1478	41	cost
Ashleigh	Do	F	5/2/2021	TX	6766687963	97592	0	cost
Ashleigh	Sourdough	F	3/27/1950	CA	2565988719	61403	71	cost
John	Doughnut	M	12/12/1946	TX	7872412740	72653	74	cost
Ashleigh	Sourdough	F	9/26/2015	VT	6893287583	49395	5	cost
Ben	Sourdough	M	8/25/1954	IA	5765366487	77356	66	cost
Lisa	Doe	F	6/19/2013	CA	4273027159	86151	8	cost
Ben	Doe	M	3/16/1934	IA	3647872078	25342	87	cost
Ben	Dough	M	3/4/1931	VT	2863416683	4067	90	cost
Jim	Doughnut	M	8/23/2028	VT	2858515823	17065	-8	cost
Todd	Fryer	M	2/12/1988	CA	17885997154	72488	33	cost
Todd	Doughnut	M	6/14/1960	TX	3658741267	78296	61	cost
Alex	Do	M	9/17/1923	IA	5162421455	92388	97	cost
John	Fryer	M	10/12/1935	IA	3961247915	9550	85	cost
Jim	Curler	M	2/3/2026	VT	12735681033	79594	-5	cost
Lisa	Crisp	F	12/2/1975	TX	13023596195	30674	45	cost
Ben	Doughnut	M	3/26/1956	CA	2671962770	82798	65	cost
Alex	Sourdough	F	12/22/1927	IA	3394851618	70193	93	cost
Lisa	Crisp	F	1/19/1993	CA	7582693722	60861	28	cost
Todd	Doughnut	M	1/15/2001	TX	16247062090	81223	20	cost
John	Sourdough	M	1/14/1994	CA	3702587680	60735	27	cost
John	Crisp	M	5/13/1976	TX	13104317969	98888	45	cost
Alex	Doe	F	1/9/1983	CA	5392951780	4574	38	cost
Ashleigh	Doughnut	F	11/21/1968	IA	5392928883	6386	52	cost
Alex	Dough	F	10/21/1968	IA	2054264207	60820	52	cost
Ashleigh	Crisp	F	3/14/1924	IA	8606217825	62981	97	cost
Todd	Curler	M	9/5/1975	TX	7572018932	66041	45	cost
Thomas	Doe	M	4/8/1947	TX	4226708255	58734	74	cost
Alex	Curler	F	4/12/1956	IA	7876005556	56531	65	cost
Ashleigh	Curler	F	3/4/1953	IA	5187163216	20318	68	cost
Alex	Dough	M	5/30/2004	CA	1797582260	67493	17	cost
Carman	Dough	F	11/13/1960	VT	17564714730	82359	60	cost
Carman	Fryer	F	12/12/1979	CA	6515574675	99692	41	cost
John	Curler	M	10/18/1952	TX	5943648962	7123	68	cost
Todd	Crisp	M	1/22/2002	TX	5726414415	68317	19	cost
Carman	Curler	F	1/16/1990	VT	2694922584	42761	31	cost
Lisa	Dough	F	1/21/1944	IA	7022086510	45475	77	cost
Asheley	Sourdough	F	2/6/1944	IA	18636438626	16440	77	cost
Alex	Do	M	2/4/1924	TX	18247915096	12923	97	cost
Ben	Fryer	M	3/10/1919	TX	3222522761	99568	102	cost
Todd	Sourdough	M	2/13/1926	TX	16772481072	20772	95	cost
Jim	Fryer	M	5/13/2017	TX	12355503585	33246	4	cost
Ashleigh	Doe	F	6/2/1982	CA	2971023216	96685	39	cost
Carman	Doe	F	2/24/1939	CA	2815336293	91726	82	cost
Alex	Dough	F	4/4/1955	IA	1748942265	90275	66	cost
Thomas	Do	M	3/26/2026	VT	7278728132	53167	-5	cost
Todd	Sourdough	M	12/5/1984	CA	8896561811	80484	36	cost
John	Doughnut	M	3/27/1930	CA	5443072006	97377	91	cost
Carman	Dough	F	10/4/1975	CA	8874056073	75651	45	cost
Ashleigh	Curler	F	8/19/1986	VT	1336805080	86689	34	cost
Alex	Crisp	M	4/21/1921	IA	3003574409	97792	100	cost
Ashleigh	Doughnut	F	5/19/2013	IA	7927137855	91005	8	cost
Thomas	Dough	M	3/4/1921	VT	12934083540	91402	100	cost
Ashleigh	Doe	F	7/25/1987	IA	15242516822	52115	33	cost
Lisa	Crisp	F	10/24/2020	VT	12177901251	23879	0	cost
Ben	Do	M	1/5/2010	TX	2668475875	21353	11	cost
Thomas	Sourdough	M	7/6/1980	TX	5218426321	91428	41	cost
Alex	Dough	F	3/29/2005	VT	5192557675	2224	16	cost
Alex	Do	F	3/25/2015	TX	2703896486	38636	6	cost
Carman	Curler	F	2/10/1994	IA	7573094335	57627	27	cost
Ben	Crisp	M	5/28/1964	VT	12484864895	79962	57	cost
Lisa	Sourdough	F	6/13/2021	TX	8528897182	72800	0	cost
Ben	Dough	M	10/22/1967	CA	4314587241	77102	53	cost
Carman	Curler	F	7/12/1950	CA	12386758393	28403	71	cost
Ashleigh	Curler	F	9/2/1927	TX	5627413109	22264	93	cost
Lisa	Curler	F	3/12/1943	IA	11196605983	66367	78	cost
John	Do	M	5/20/1926	VT	2044558485	60639	95	cost
Asheley	Doughnut	F	1/30/2008	CA	3393554509	63921	13	cost
Ashleigh	Sourdough	F	7/4/1962	TX	2661931627	56054	59	cost
Lisa	Curler	F	8/5/2000	CA	8778191420	37366	20	cost
Lisa	Fryer	F	11/7/1952	IA	17298806036	6995	68	cost
Alex	Doughnut	F	5/21/1988	IA	5682708939	17093	33	cost
Alex	Doe	M	5/25/1951	TX	6814191558	44130	70	cost
Alex	Doughnut	M	1/18/1943	TX	3753076129	61380	78	cost
John	Doughnut	M	6/28/1963	VT	17558226338	10647	58	cost
Todd	Doe	M	4/22/1924	TX	8071801955	72975	97	cost
Todd	Fryer	M	2/7/1982	CA	14301824459	47039	39	cost
Alex	Dough	F	9/11/1921	TX	4026934645	74414	99	cost
Todd	Sourdough	M	12/24/1913	TX	3396448086	68911	107	cost
Asheley	Sourdough	F	11/15/1939	CA	11291556237	13489	81	cost
Lisa	Crisp	F	1/28/1961	CA	8376961854	44995	60	cost
Thomas	Sourdough	M	10/4/1920	CA	7902414790	60923	100	cost
Alex	Doughnut	M	1/30/1976	TX	5751823593	88754	45	cost
Lisa	Curler	F	5/22/1923	CA	8006718707	8174	98	cost
Ben	Doe	M	3/4/1927	CA	4305063914	7509	94	cost
Alex	Sourdough	F	5/10/1979	IA	11943925376	78954	42	cost
Asheley	Crisp	F	6/27/1967	CA	3848615336	1225	54	cost
Asheley	Curler	F	7/2/1986	IA	2881656173	19090	35	cost
John	Sourdough	M	11/24/1956	TX	4965203612	62446	64	cost
Ben	Crisp	M	9/9/1974	VT	8904964665	21265	46	cost
John	Curler	M	4/11/2011	TX	3142947233	24872	10	cost
John	Curler	M	4/1/1931	IA	6256611829	93510	90	cost
Alex	Fryer	M	7/29/1967	TX	6996022892	38807	53	cost
Asheley	Do	F	12/26/1956	IA	3082116108	30277	64	cost
Alex	Dough	F	10/18/1913	TX	2382427464	59180	107	cost
Asheley	Curler	F	6/7/2020	TX	11256933818	58792	1	cost
Alex	Doe	M	6/2/1944	CA	4141414731	91970	77	cost
Ashleigh	Fryer	F	6/21/1943	VT	18217636918	30678	78	cost
Lisa	Dough	F	5/12/2028	TX	5887585545	33784	-7	cost
Lisa	Sourdough	F	11/21/2029	TX	4758207528	18171	-9	cost
Ashleigh	Do	F	9/15/2013	CA	16277076891	57684	7	cost
Asheley	Do	F	1/13/1922	VT	3385394497	67639	99	cost
Ashleigh	Crisp	F	1/22/2007	IA	16677368957	4466	14	cost
Jim	Sourdough	M	10/29/1933	TX	2872147999	80841	87	cost
Ashleigh	Doughnut	F	1/24/1945	TX	3763716001	32614	76	cost
Todd	Sourdough	M	1/11/1991	CA	6114213661	83971	30	cost
Jim	Sourdough	M	8/29/1927	TX	8511691653	22911	93	cost
Asheley	Crisp	F	1/5/1987	TX	15594282149	86296	34	cost
John	Crisp	M	9/29/2019	IA	3626016754	56335	1	cost
Alex	Sourdough	F	12/27/2019	VT	8357492877	3880	1	cost
Jim	Do	M	1/19/1955	IA	2622825980	63707	66	cost
Carman	Fryer	F	4/26/1950	TX	2155504435	59084	71	cost
Alex	Sourdough	F	2/25/1922	VT	1147047942	6591	99	cost
Carman	Curler	F	7/21/1996	IA	8622577774	50701	25	cost
Asheley	Dough	F	9/1/1954	IA	17328046454	86550	66	cost
Thomas	Do	M	9/26/1962	CA	6228027285	22191	58	cost
Thomas	Fryer	M	7/31/2019	IA	12053968808	66790	1	cost
Lisa	Sourdough	F	3/21/1983	VT	2214997614	55310	38	cost
Jim	Sourdough	M	3/14/1915	TX	11771761229	89297	106	cost
Ben	Curler	M	5/19/1996	IA	3618516014	52857	25	cost
Ben	Do	M	4/21/1958	TX	13352643432	98410	63	cost
Alex	Dough	F	4/19/1989	TX	16932364890	95956	32	cost
Alex	Fryer	M	6/12/1991	TX	5986367847	52104	30	cost
Thomas	Sourdough	M	10/27/1993	TX	12406366656	53763	27	cost
Ashleigh	Crisp	F	7/14/2024	IA	6625073328	11683	-3	cost
Jim	Crisp	M	2/25/1948	IA	8773556171	68227	73	cost
Ben	Sourdough	M	6/20/1935	IA	15226253609	46780	86	cost
Ben	Doughnut	M	3/9/1971	VT	12668644027	27483	50	cost
Alex	Sourdough	F	3/22/1984	VT	1176983372	58889	37	cost
Thomas	Crisp	M	2/6/2031	IA	17511374986	32482	-10	cost
Asheley	Sourdough	F	10/27/1954	TX	17735142285	11461	66	cost
Thomas	Dough	M	12/10/2017	TX	8543918846	73843	3	cost
Asheley	Dough	F	4/13/1920	VT	12008542301	5902	101	cost
Alex	Sourdough	M	10/2/1962	VT	1907437375	24521	58	cost
Thomas	Curler	M	5/23/1937	CA	5816196866	37827	84	cost
Ashleigh	Crisp	F	10/5/1918	VT	2007601673	48729	102	cost
Ashleigh	Do	F	11/24/1921	CA	1297528738	26609	99	cost
Jim	Do	M	5/18/2006	IA	6378051087	61967	15	cost
Thomas	Dough	M	5/4/1955	IA	8773322755	90575	66	cost
Thomas	Curler	M	4/30/1935	TX	16932976247	79023	86	cost
Jim	Crisp	M	5/22/1949	TX	15667047033	23088	72	cost
Todd	Sourdough	M	10/24/1964	CA	2766414487	45553	56	cost
Asheley	Fryer	F	12/26/1976	IA	5797024082	61193	44	cost
Todd	Do	M	3/9/1957	VT	6477564723	83845	64	cost
Jim	Dough	M	1/4/1949	VT	11483634730	35952	72	cost
Carman	Dough	F	5/1/1985	IA	1184957354	63687	36	cost
Ben	Doughnut	M	2/12/1997	TX	12466361261	39299	24	cost
Todd	Crisp	M	7/21/1998	IA	8541658470	19851	23	cost
Alex	Do	F	1/11/1912	IA	5118905426	30960	109	cost
John	Fryer	M	2/7/1931	TX	7435536940	52702	90	cost
Ben	Curler	M	7/28/1969	TX	5156114282	51500	51	cost
Lisa	Dough	F	8/21/1948	IA	16137465875	95083	72	cost
Ashleigh	Doe	F	4/9/2001	TX	1155797216	56799	20	cost
Asheley	Crisp	F	3/10/2031	TX	6643393113	69239	-10	cost
Alex	Doe	M	4/2/1990	TX	7535087383	55932	31	cost
Jim	Do	M	2/6/1937	CA	8491745987	43975	84	cost
Alex	Curler	M	1/24/1918	TX	13963864337	60739	103	cost
Carman	Curler	F	11/27/2023	VT	11737454547	87781	-3	cost
Todd	Crisp	M	2/28/1989	TX	17775036437	79907	32	cost
Carman	Fryer	F	11/29/2013	VT	15892366308	38912	7	cost
Todd	Fryer	M	12/27/1962	TX	8246797107	97943	58	cost
Ben	Doe	M	1/23/1933	VT	2185268024	62561	88	cost
Thomas	Crisp	M	11/28/2001	TX	15831775284	50999	19	cost
Alex	Do	F	3/26/2025	VT	12054498139	78931	-4	cost
Alex	Fryer	M	10/21/1963	CA	4626433012	81600	57	cost
Todd	Curler	M	7/28/2024	CA	17094185105	8829	-4	cost
Alex	Doe	F	12/9/1934	VT	4787062261	74307	86	cost
Alex	Doe	M	3/3/1949	CA	5333014690	15985	72	cost
Alex	Doe	M	4/9/2030	IA	5385866700	91687	-9	cost
Asheley	Curler	F	7/2/2023	VT	8602878349	41945	-2	cost
Alex	Doe	M	1/13/1949	CA	3973448556	25289	72	cost
Lisa	Sourdough	F	4/10/1939	VT	6654311995	41193	82	cost
Lisa	Sourdough	F	10/25/1982	CA	4094716284	50756	38	cost
Ben	Fryer	M	3/31/1925	TX	6441134224	91923	96	cost
Carman	Dough	F	2/10/1937	CA	2877066354	50917	84	cost
Carman	Crisp	F	2/20/2028	CA	3414768686	27791	-7	cost
Todd	Fryer	M	11/21/1969	IA	4645025457	87310	51	cost
Thomas	Doughnut	M	2/1/1952	TX	4934733849	30264	69	cost
Alex	Curler	F	10/20/1956	IA	15732388286	90922	64	cost
Carman	Curler	F	11/19/1997	VT	3588241753	23507	23	cost
Thomas	Curler	M	7/9/2005	CA	8215035199	81672	16	cost
John	Fryer	M	5/24/2018	TX	3408536533	22893	3	cost
Lisa	Dough	F	11/15/1988	IA	17378984408	91960	32	cost
Carman	Sourdough	F	8/25/2018	IA	1347198251	4067	2	cost
Ashleigh	Dough	F	12/19/1983	IA	5682564350	17029	37	cost
Ashleigh	Doughnut	F	4/5/2015	CA	8904088317	69138	6	cost
Asheley	Dough	F	11/25/1996	IA	7527232450	48450	24	cost
Carman	Sourdough	F	8/14/2014	TX	3551912704	20240	6	cost
Todd	Crisp	M	10/4/2020	TX	7614915201	1385	0	cost
John	Do	M	12/8/1914	IA	4797101536	56280	106	cost
John	Fryer	M	7/21/2008	TX	5036938994	34520	13	cost
Carman	Curler	F	3/15/1967	CA	3494854174	84122	54	cost
Ashleigh	Do	F	11/26/1931	IA	3753663795	87073	89	cost
Alex	Curler	M	4/29/1917	IA	2656818665	43464	104	cost
Ashleigh	Crisp	F	4/15/2022	VT	1577631067	20496	-1	cost
Ashleigh	Curler	F	5/12/1963	VT	2661867850	99776	58	cost
Carman	Do	F	4/18/2015	VT	11187578348	94041	6	cost
Todd	Do	M	10/5/1998	VT	4444304512	1256	22	cost
Alex	Curler	F	3/6/1917	IA	18267698525	51211	104	cost
Lisa	Crisp	F	1/16/1924	IA	7411726877	58140	97	cost
Ashleigh	Crisp	F	8/6/1933	TX	12977943863	44455	87	cost
Alex	Doe	F	10/28/1959	VT	3372897080	9660	61	cost
Ben	Doughnut	M	9/20/2023	CA	2443931498	97792	-3	cost
Alex	Doe	M	10/31/1988	TX	5682674988	28737	32	cost
Alex	Dough	M	9/19/1955	IA	2628117785	42783	65	cost
John	Dough	M	1/12/1978	VT	14851651741	3133	43	cost
Ashleigh	Crisp	F	11/29/2016	CA	8413333033	55388	4	cost
Alex	Doughnut	F	11/30/1944	VT	2433046364	9026	76	cost
Thomas	Dough	M	4/1/1980	VT	8516462461	74474	41	cost
Alex	Doe	M	2/13/1915	VT	7678966067	67634	106	cost
Thomas	Fryer	M	1/5/2031	CA	2497127882	45763	-10	cost
Ben	Sourdough	M	10/20/2024	CA	5094927457	12013	-4	cost
Thomas	Dough	M	9/9/1966	VT	6524154732	69468	54	cost
Carman	Crisp	F	6/20/1981	CA	2832636033	51211	40	cost
Carman	Fryer	F	5/31/1939	VT	4504916187	30925	82	cost
Todd	Curler	M	8/2/1938	VT	18163347462	61100	82	cost
Todd	Doe	M	12/7/1931	CA	15966406616	8990	89	cost
Carman	Crisp	F	6/5/1997	VT	2708586061	51824	24	cost
Alex	Sourdough	M	11/30/1962	VT	1696192376	93417	58	cost
Alex	Doughnut	F	7/13/1942	TX	16928485530	35048	79	cost
Carman	Doughnut	F	10/21/1958	TX	17182965654	33487	62	cost
Carman	Doe	F	11/26/1972	IA	13702448915	50175	48	cost
Thomas	Sourdough	M	9/16/2030	TX	8055291891	15484	-10	cost
Alex	Sourdough	F	11/30/1969	TX	11687713240	33065	51	cost
Lisa	Do	F	3/22/2015	VT	7424681917	87918	6	cost
Alex	Fryer	M	12/31/2030	CA	4596778222	83851	-10	cost
Ben	Fryer	M	5/4/1995	TX	7747512177	92610	26	cost
Carman	Curler	F	10/1/1917	TX	14232695819	92427	103	cost
Asheley	Doe	F	10/24/1972	TX	8411434324	76011	48	cost
Carman	Doughnut	F	8/17/1976	VT	18823807726	48503	44	cost
Todd	Doughnut	M	6/12/2005	TX	17394608214	2066	16	cost
Ashleigh	Do	F	2/24/1966	CA	2437978906	49388	55	cost
Jim	Crisp	M	10/28/1966	TX	7964905813	61339	54	cost
Alex	Curler	F	8/9/1936	IA	18194734929	57742	84	cost
Thomas	Sourdough	M	2/22/1915	TX	3657151096	12125	106	cost
Lisa	Do	F	12/21/1991	TX	2564446955	77260	29	cost
Carman	Sourdough	F	10/20/1949	VT	8203563991	82792	71	cost
Carman	Crisp	F	4/27/1912	CA	18613705784	78519	109	cost
Ashleigh	Doughnut	F	4/18/1915	VT	4973606307	53646	106	cost
Alex	Curler	M	9/19/1912	CA	13406064469	79886	108	cost
Alex	Dough	M	1/23/1923	IA	1026445846	87642	98	cost
Alex	Crisp	F	8/25/2003	TX	7811743946	40951	17	cost
John	Crisp	M	9/13/1934	VT	2277557181	31951	86	cost
Thomas	Doughnut	M	10/24/2003	CA	16022327205	32001	17	cost
Lisa	Doe	F	7/20/1919	TX	17831187391	62455	102	cost
Alex	Dough	M	9/30/1976	VT	7955435949	40628	44	cost
